Descriptor,Model,Train_Fraction,Train_Percent,Repeat,Fold,Heldout_Substrate,R2(train),MAE(train),RMSE(train),R2(test),MAE(test),RMSE(test),n_train_full,n_train_used,n_test
dg_ch3,GPR[Matern_1.5 + White],0.05,5,8,7,C19,0.992806399961036,0.06608366044021728,0.09031853154120424,0.9617014050734844,0.2026718857373301,0.2606640822998164,6206,311,683
dg_ch3,GPR[Matern_1.5 + White],0.05,5,8,8,C2,0.9915906074920524,0.07914302122283938,0.108180730601628,0.9632578487691742,0.1540302103554868,0.1978446179033296,6147,308,742
dg_ch3,GPR[Matern_1.5 + White],0.05,5,8,9,C3,0.9900533192930822,0.08850416285515854,0.11678013064182657,0.9278244037685285,0.17686081437296045,0.2402508042912375,5729,287,1160
dg_ch3,GPR[Matern_1.5 + White],0.05,5,8,10,C4,0.9894471233164247,0.09296519769679475,0.12915752018815463,0.6710612362316883,0.49351456451995535,0.5801355523274587,6340,317,549
dg_ch3,GPR[Matern_1.5 + White],0.05,5,9,1,C1,0.9859418094711854,0.11399563490433519,0.15293431056317372,0.9032009641110227,0.24696556500463082,0.3254590139024251,6048,303,841
dg_ch3,GPR[Matern_1.5 + White],0.05,5,9,2,C12,0.9918854077055349,0.08032352565059585,0.10692388396744794,0.9535617867063652,0.25034546289785103,0.3153201964670477,6210,311,679
dg_ch3,GPR[Matern_1.5 + White],0.05,5,9,3,C13,0.9911475578590585,0.083342257490967,0.11361837696989299,0.941901111033841,0.2580218877357441,0.33513232918042973,6483,325,406
dg_ch3,GPR[Matern_1.5 + White],0.05,5,9,4,C14,0.9883011314480633,0.10223272368272285,0.13633845900648212,0.9352104023461576,0.22029469066217552,0.27681066613383026,6471,324,418
dg_ch3,GPR[Matern_1.5 + White],0.05,5,9,5,C17,0.9916755655198053,0.08502910760984746,0.1145391755232993,0.9560009872035169,0.16129364662558068,0.21243530322929421,6082,305,807
dg_ch3,GPR[Matern_1.5 + White],0.05,5,9,6,C18,0.9852437862879618,0.0986305790624841,0.13227785889294186,0.9493667775221717,0.2761942558864718,0.345077377357456,6285,315,604
dg_ch3,GPR[Matern_1.5 + White],0.05,5,9,7,C19,0.9916090850061008,0.0856935164858382,0.1168013755109373,0.9506073338821592,0.23440206490877505,0.2960199674428593,6206,311,683
dg_ch3,GPR[Matern_1.5 + White],0.05,5,9,8,C2,0.9928593920017394,0.08030696798430396,0.11104148589757183,0.9535598786788699,0.17864045709396925,0.2224275729368373,6147,308,742
dg_ch3,GPR[Matern_1.5 + White],0.05,5,9,9,C3,0.9920617641000689,0.08553961963616119,0.11331207009249951,0.9178249200857023,0.19033785388143884,0.2563537812279142,5729,287,1160
dg_ch3,GPR[Matern_1.5 + White],0.05,5,9,10,C4,0.990528092215837,0.0841232108650145,0.11178714955914633,0.7663704812646669,0.38740053013977005,0.4889177565497106,6340,317,549
dg_ch3,GPR[Matern_1.5 + White],0.05,5,10,1,C1,0.9914080778305967,0.08564941448458689,0.11133652672935243,0.9465854683138031,0.18290693077097525,0.24176337005918033,6048,303,841
dg_ch3,GPR[Matern_1.5 + White],0.05,5,10,2,C12,0.9900219031554495,0.0848083163836072,0.11390167671114394,0.9463224354772165,0.2635261067636638,0.3390083839899047,6210,311,679
dg_ch3,GPR[Matern_1.5 + White],0.05,5,10,3,C13,0.9901273829631096,0.09041059705048847,0.12209582645010236,0.9489270769460384,0.24657985685320138,0.3142156185360956,6483,325,406
dg_ch3,GPR[Matern_1.5 + White],0.05,5,10,4,C14,0.9896845124327357,0.08966724493771559,0.11936206634798044,0.7539006119664623,0.45138545722598716,0.5394925426359461,6471,324,418
dg_ch3,GPR[Matern_1.5 + White],0.05,5,10,5,C17,0.9881783205556954,0.09801962135378114,0.13153346885408668,0.9541339390157332,0.15868211766308604,0.21689570236475733,6082,305,807
dg_ch3,GPR[Matern_1.5 + White],0.05,5,10,6,C18,0.9910519299216832,0.08409969795951189,0.11076841980157591,0.9506718038994519,0.27737912625766553,0.3406013158638343,6285,315,604
dg_ch3,GPR[Matern_1.5 + White],0.05,5,10,7,C19,0.9875255505438642,0.09927902251125893,0.13259538035375953,0.9491927135505442,0.2277690713913844,0.30022909156656746,6206,311,683
dg_ch3,GPR[Matern_1.5 + White],0.05,5,10,8,C2,0.990113470563868,0.09250724137252586,0.12461989704390962,0.9604685063490056,0.16221276278732208,0.2052171075648334,6147,308,742
dg_ch3,GPR[Matern_1.5 + White],0.05,5,10,9,C3,0.9927276239927957,0.07538904855890372,0.09994632818131112,0.9157661931459212,0.18334782132558117,0.25954512406336583,5729,287,1160
dg_ch3,GPR[Matern_1.5 + White],0.05,5,10,10,C4,0.9907161163953775,0.09251865098129304,0.12428564711109197,0.7238119806921695,0.4644889353989889,0.5315870234551666,6340,317,549
dg_ch3,GPR[Matern_1.5 + White],0.1,10,1,1,C1,0.9892363311952307,0.09806687607829744,0.1317400105540866,0.9587231339893759,0.17038843911482657,0.21252701680068745,6048,605,841
dg_ch3,GPR[Matern_1.5 + White],0.1,10,1,2,C12,0.9891377484392454,0.0877481386980966,0.11947368139496753,0.9640171466484778,0.2152334739580794,0.2775631687833262,6210,621,679
dg_ch3,GPR[Matern_1.5 + White],0.1,10,1,3,C13,0.9907453121550559,0.0861550849759012,0.11808488340435933,0.9558071755282938,0.21907872522816,0.292286186392966,6483,649,406
dg_ch3,GPR[Matern_1.5 + White],0.1,10,1,4,C14,0.9883701097892474,0.09761619800268014,0.13099812953111875,0.7614922745644429,0.4395673845957119,0.5311062403859829,6471,648,418
dg_ch3,GPR[Matern_1.5 + White],0.1,10,1,5,C17,0.9838805801720053,0.1090281907103943,0.15276469560572828,0.9488839577324251,0.16577503440319816,0.2289727684290127,6082,609,807
dg_ch3,GPR[Matern_1.5 + White],0.1,10,1,6,C18,0.9893806957515378,0.08795958612238244,0.11804671219527356,0.9618972681839767,0.24010575220913313,0.29934827614306214,6285,629,604
dg_ch3,GPR[Matern_1.5 + White],0.1,10,1,7,C19,0.9841720173374391,0.10423438209685752,0.14323389979735449,0.9628112490548894,0.2045073459449565,0.2568594616300856,6206,621,683
dg_ch3,GPR[Matern_1.5 + White],0.1,10,1,8,C2,0.9860285991418491,0.10477258594801128,0.1453958488356917,0.9681876413286487,0.1463173856444774,0.18409410645194257,6147,615,742
dg_ch3,GPR[Matern_1.5 + White],0.1,10,1,9,C3,0.9886613321187092,0.10051306549096335,0.1320993150742128,0.938961840048571,0.15275756138515612,0.2209379787819998,5729,573,1160
dg_ch3,GPR[Matern_1.5 + White],0.1,10,1,10,C4,0.9882267000481497,0.09208695288929056,0.12570104802787826,0.7749958880001206,0.3962838014442911,0.47980766390449264,6340,634,549
dg_ch3,GPR[Matern_1.5 + White],0.1,10,2,1,C1,0.9868353710056702,0.10646176671920728,0.1448560227144297,0.947184086794143,0.18746199927851023,0.24040482785604209,6048,605,841
dg_ch3,GPR[Matern_1.5 + White],0.1,10,2,2,C12,0.9883706628423816,0.08645807441676047,0.1163911278706383,0.9657254810870081,0.214611327974184,0.2708942091613251,6210,621,679
dg_ch3,GPR[Matern_1.5 + White],0.1,10,2,3,C13,0.9835391776082109,0.11545831089762164,0.15468416772732663,0.9540950435362295,0.22569930619011036,0.2978943053210233,6483,649,406
dg_ch3,GPR[Matern_1.5 + White],0.1,10,2,4,C14,0.9891057294240001,0.09932953950496747,0.12964713766155597,0.8425090519934559,0.3508581258488887,0.4315766877289293,6471,648,418
dg_ch3,GPR[Matern_1.5 + White],0.1,10,2,5,C17,0.9881749974647245,0.09952974709041643,0.13270293698595215,0.9529603798345964,0.1675203736301729,0.2196529942903145,6082,609,807
dg_ch3,GPR[Matern_1.5 + White],0.1,10,2,6,C18,0.9916788366367452,0.08111165211728676,0.10641720310427392,0.9564449344441873,0.24756233804085465,0.32005015391630387,6285,629,604
dg_ch3,GPR[Matern_1.5 + White],0.1,10,2,7,C19,0.9894805683316553,0.08850519217562386,0.1187996833610958,0.9633362290720215,0.19950149114388244,0.25504002210469945,6206,621,683
dg_ch3,GPR[Matern_1.5 + White],0.1,10,2,8,C2,0.9877676955334056,0.10442821651212189,0.1407043465244347,0.9513624828617846,0.16593695535900788,0.2276290304522567,6147,615,742
dg_ch3,GPR[Matern_1.5 + White],0.1,10,2,9,C3,0.9881910693321324,0.10196120605400837,0.13722195137526058,0.9334659380007081,0.16264201757076588,0.23067029944806106,5729,573,1160
dg_ch3,GPR[Matern_1.5 + White],0.1,10,2,10,C4,0.9863438396950566,0.0998684459078574,0.13678571075224608,0.8050680669841974,0.3599216384431234,0.4465945797755279,6340,634,549
dg_ch3,GPR[Matern_1.5 + White],0.1,10,3,1,C1,0.989593819023703,0.09448268469197178,0.1282741838676024,0.9432586461622732,0.19505321937283165,0.24917853906966536,6048,605,841
dg_ch3,GPR[Matern_1.5 + White],0.1,10,3,2,C12,0.9883745953255108,0.0934230966044352,0.12329253755062129,0.9626883699704443,0.22093419541916035,0.2826416428302333,6210,621,679
dg_ch3,GPR[Matern_1.5 + White],0.1,10,3,3,C13,0.9853731353198307,0.10611615561326489,0.1391818545381218,0.9506705109983856,0.24460660932314043,0.3088059926062618,6483,649,406
dg_ch3,GPR[Matern_1.5 + White],0.1,10,3,4,C14,0.9876079130582429,0.09690309176898523,0.13225711014936403,0.8909897999553714,0.2965638286411468,0.35905728881303345,6471,648,418
dg_ch3,GPR[Matern_1.5 + White],0.1,10,3,5,C17,0.9870132584478775,0.1010121978771695,0.13768289071731635,0.9577153607110797,0.1563325645568076,0.2082555287611485,6082,609,807
dg_ch3,GPR[Matern_1.5 + White],0.1,10,3,6,C18,0.9888146434460212,0.09096752610586967,0.12269025103467096,0.9559115644158808,0.24224055234906897,0.32200383857331516,6285,629,604
dg_ch3,GPR[Matern_1.5 + White],0.1,10,3,7,C19,0.9831902668513067,0.10874577643977529,0.15131920353484787,0.9663403111658442,0.1823070538995034,0.24436827343766973,6206,621,683
dg_ch3,GPR[Matern_1.5 + White],0.1,10,3,8,C2,0.9871196195111532,0.10140903839907783,0.13518859966480568,0.9708782262595558,0.14239967556850555,0.17613710818627137,6147,615,742
dg_ch3,GPR[Matern_1.5 + White],0.1,10,3,9,C3,0.9851402859764785,0.11297949957871235,0.15247992761868803,0.9263245164272197,0.1768506520064338,0.24273430460393225,5729,573,1160
dg_ch3,GPR[Matern_1.5 + White],0.1,10,3,10,C4,0.9869644562918203,0.100692115737159,0.1331366632623277,0.8360104504932699,0.3181183762259063,0.4096189495651288,6340,634,549
dg_ch3,GPR[Matern_1.5 + White],0.1,10,4,1,C1,0.9812775086611383,0.11405831983741448,0.15604134157411478,0.961607398729745,0.1544777965623019,0.20496728930761637,6048,605,841
dg_ch3,GPR[Matern_1.5 + White],0.1,10,4,2,C12,0.9862355773968784,0.08881996959629734,0.12131348890004083,0.9501059951673908,0.2530828790338998,0.3268422713407757,6210,621,679
dg_ch3,GPR[Matern_1.5 + White],0.1,10,4,3,C13,0.987837319892397,0.09967565415903928,0.1335723127151638,0.9532592746001015,0.23560866040466308,0.30059388074392834,6483,649,406
dg_ch3,GPR[Matern_1.5 + White],0.1,10,4,4,C14,0.9855370604335977,0.10498116812133018,0.14370984066126427,0.8326350472144289,0.3632077233910538,0.4449000336841141,6471,648,418
dg_ch3,GPR[Matern_1.5 + White],0.1,10,4,5,C17,0.9906008606777948,0.0842978605793832,0.11493436361950049,0.962424753880565,0.14830741004035738,0.19631620122395105,6082,609,807
dg_ch3,GPR[Matern_1.5 + White],0.1,10,4,6,C18,0.989135962666967,0.08691481140778169,0.12050369665888555,0.9559545058124537,0.24820721349525565,0.32184698720315663,6285,629,604
dg_ch3,GPR[Matern_1.5 + White],0.1,10,4,7,C19,0.9869405870560116,0.10508428333030974,0.1428898471814909,0.9629994214573547,0.20906089048146848,0.25620879230934845,6206,621,683
dg_ch3,GPR[Matern_1.5 + White],0.1,10,4,8,C2,0.9895217531735239,0.09012807247206338,0.12257316889050764,0.9633550691921837,0.15591739783144268,0.19758269423532987,6147,615,742
dg_ch3,GPR[Matern_1.5 + White],0.1,10,4,9,C3,0.9857662274635876,0.10280366757080439,0.1401110742808309,0.9356323000709884,0.1570260313883447,0.22688388778301735,5729,573,1160
dg_ch3,GPR[Matern_1.5 + White],0.1,10,4,10,C4,0.9880807491181423,0.09454842988998,0.1267360933990011,0.8082323528014911,0.35784474219859713,0.44295501507119056,6340,634,549
dg_ch3,GPR[Matern_1.5 + White],0.1,10,5,1,C1,0.9835598438048422,0.11053896717177322,0.14869612179353417,0.9451126948255735,0.20006817648914366,0.24507371977735715,6048,605,841
dg_ch3,GPR[Matern_1.5 + White],0.1,10,5,2,C12,0.9857157960852216,0.09781439590097092,0.13310431888406676,0.9576346860722028,0.23073212941148136,0.30117523089059095,6210,621,679
dg_ch3,GPR[Matern_1.5 + White],0.1,10,5,3,C13,0.9871354334678374,0.1012722114213395,0.13437424586823382,0.9548254789764563,0.22500696244284285,0.2955147682424341,6483,649,406
dg_ch3,GPR[Matern_1.5 + White],0.1,10,5,4,C14,0.9836451535898032,0.10798334678405441,0.14622519732271347,0.8611312024099244,0.33787711935935455,0.40525885823728236,6471,648,418
dg_ch3,GPR[Matern_1.5 + White],0.1,10,5,5,C17,0.9876021155974627,0.10190874091780786,0.13838169940766912,0.9517524421202257,0.16418871713846142,0.22245536935382018,6082,609,807
dg_ch3,GPR[Matern_1.5 + White],0.1,10,5,6,C18,0.98400336692215,0.09745241355584945,0.13289725045111753,0.9591496885295551,0.24419725902426406,0.3099533899916097,6285,629,604
dg_ch3,GPR[Matern_1.5 + White],0.1,10,5,7,C19,0.9907381112558964,0.08074364946612783,0.10769008730676136,0.9601507324506122,0.21169530107833417,0.26588873852404876,6206,621,683
dg_ch3,GPR[Matern_1.5 + White],0.1,10,5,8,C2,0.9857387701503247,0.11052144508064002,0.14806746800345363,0.9735455030877989,0.13756633234755958,0.16787719480751045,6147,615,742
dg_ch3,GPR[Matern_1.5 + White],0.1,10,5,9,C3,0.9909444839277548,0.08810594221809864,0.11919711694388004,0.9369504105184726,0.16155826420168956,0.2245488275193547,5729,573,1160
dg_ch3,GPR[Matern_1.5 + White],0.1,10,5,10,C4,0.9887701204645426,0.09776916937051117,0.12801140181495357,0.763908937803259,0.4087037937723994,0.49148665040317535,6340,634,549
dg_ch3,GPR[Matern_1.5 + White],0.1,10,6,1,C1,0.9874620854237255,0.09728669360669084,0.12906713878830936,0.9563558697650479,0.1730505037081268,0.21853636241705643,6048,605,841
dg_ch3,GPR[Matern_1.5 + White],0.1,10,6,2,C12,0.9864313700066761,0.1028429480482465,0.13553909927668467,0.949477851576544,0.25474750199697516,0.3288932366123743,6210,621,679
dg_ch3,GPR[Matern_1.5 + White],0.1,10,6,3,C13,0.9862128109360935,0.10237673363155374,0.1396107058725917,0.9533247208823492,0.2284812177526371,0.3003833615119696,6483,649,406
dg_ch3,GPR[Matern_1.5 + White],0.1,10,6,4,C14,0.9825900287511383,0.11148723157610846,0.14937629871662916,0.9219897687323071,0.2372832062668823,0.30374277871530303,6471,648,418
dg_ch3,GPR[Matern_1.5 + White],0.1,10,6,5,C17,0.9881235855235913,0.10204298661315314,0.1360855482207651,0.9583445128192862,0.15873169094287748,0.20670040798546882,6082,609,807
dg_ch3,GPR[Matern_1.5 + White],0.1,10,6,6,C18,0.9892262658304647,0.08824744746600374,0.11957942283915324,0.9581500487624748,0.24250166577792082,0.31372287238308333,6285,629,604
dg_ch3,GPR[Matern_1.5 + White],0.1,10,6,7,C19,0.9834109165638945,0.10530996858339346,0.14455500702435528,0.9519806928811589,0.21973214983297595,0.29187555019411354,6206,621,683
dg_ch3,GPR[Matern_1.5 + White],0.1,10,6,8,C2,0.9845677413532355,0.10858743255924663,0.14471695069668358,0.9706498290567909,0.14267491465357424,0.17682646614242065,6147,615,742
dg_ch3,GPR[Matern_1.5 + White],0.1,10,6,9,C3,0.98734752131872,0.10928348381885866,0.1455991950023961,0.9282774124665746,0.1683233716028236,0.23949565279903542,5729,573,1160
dg_ch3,GPR[Matern_1.5 + White],0.1,10,6,10,C4,0.9877194136110377,0.09754778139695745,0.13249967873291565,0.786674385202209,0.374362545988795,0.4671899115270545,6340,634,549
dg_ch3,GPR[Matern_1.5 + White],0.1,10,7,1,C1,0.9836013593788361,0.10617620436272175,0.1466747234440427,0.961932381802594,0.1668876562948754,0.20409794914926593,6048,605,841
dg_ch3,GPR[Matern_1.5 + White],0.1,10,7,2,C12,0.9902943353126635,0.08562314133257319,0.11450462132644322,0.9555886523699852,0.24057713165652791,0.3083621133105091,6210,621,679
dg_ch3,GPR[Matern_1.5 + White],0.1,10,7,3,C13,0.9887357246591049,0.09366924390372537,0.1259446189978195,0.95119806731863,0.23716939288258077,0.307150284529474,6483,649,406
dg_ch3,GPR[Matern_1.5 + White],0.1,10,7,4,C14,0.9876212102911275,0.10330313254976074,0.14021454997562915,0.799897507068935,0.42877662893333923,0.4864704094621857,6471,648,418
dg_ch3,GPR[Matern_1.5 + White],0.1,10,7,5,C17,0.9887160951209254,0.09634301778745817,0.1308941266547369,0.9577191389862012,0.1563785100427167,0.20824622438639095,6082,609,807
dg_ch3,GPR[Matern_1.5 + White],0.1,10,7,6,C18,0.989975110286878,0.0829387026076501,0.11103118206209305,0.958549787782055,0.24424203530275027,0.3122209808360842,6285,629,604
dg_ch3,GPR[Matern_1.5 + White],0.1,10,7,7,C19,0.9900894598792599,0.08535552640644659,0.11441629474146688,0.9716417508201743,0.17452986781279148,0.2243001061375814,6206,621,683
dg_ch3,GPR[Matern_1.5 + White],0.1,10,7,8,C2,0.9823797249977722,0.1156674490279115,0.15469395409791487,0.9634806883250946,0.15713803351493463,0.19724374593262342,6147,615,742
dg_ch3,GPR[Matern_1.5 + White],0.1,10,7,9,C3,0.9896036794277956,0.09569154049354787,0.12930004412346358,0.9317322124653297,0.17362045703511217,0.23365634248585762,5729,573,1160
dg_ch3,GPR[Matern_1.5 + White],0.1,10,7,10,C4,0.9830450614125109,0.1153449552078096,0.15907403497803635,0.7903448789445301,0.3859783434081868,0.4631532230298896,6340,634,549
dg_ch3,GPR[Matern_1.5 + White],0.1,10,8,1,C1,0.9813064179519825,0.10934711501793057,0.15105054043612415,0.9585727118235916,0.16959428929273934,0.21291391271652937,6048,605,841
dg_ch3,GPR[Matern_1.5 + White],0.1,10,8,2,C12,0.9868447427851036,0.10266936789783611,0.13867007388516336,0.9621274757352536,0.22250683781550198,0.2847581506532223,6210,621,679
dg_ch3,GPR[Matern_1.5 + White],0.1,10,8,3,C13,0.9888217113812113,0.09382720618397947,0.1269524240175283,0.9511829960704813,0.24229042492977673,0.30719770868421287,6483,649,406
dg_ch3,GPR[Matern_1.5 + White],0.1,10,8,4,C14,0.9920098687848762,0.07965832651674692,0.1084761739372061,0.8429128858274497,0.369205625015934,0.4310230142051987,6471,648,418
dg_ch3,GPR[Matern_1.5 + White],0.1,10,8,5,C17,0.9916234843615883,0.08631065024149562,0.115276201752079,0.9545933818376185,0.1584619920253329,0.21580664019132065,6082,609,807
dg_ch3,GPR[Matern_1.5 + White],0.1,10,8,6,C18,0.9840476196296314,0.10580306490249672,0.1407205712843736,0.9592827575140844,0.241597616495501,0.30944814504967255,6285,629,604
dg_ch3,GPR[Matern_1.5 + White],0.1,10,8,7,C19,0.9878671307731726,0.08976712020571934,0.12389184125693155,0.9623956951074553,0.19957831268233758,0.2582905723117004,6206,621,683
dg_ch3,GPR[Matern_1.5 + White],0.1,10,8,8,C2,0.9842720765564069,0.10865172515839512,0.14813337500530685,0.9707258251204408,0.14393813630826485,0.17659739038214844,6147,615,742
dg_ch3,GPR[Matern_1.5 + White],0.1,10,8,9,C3,0.988785898534712,0.09509802654741045,0.12514034455575204,0.9372320632904713,0.16074475281847342,0.2240467180714988,5729,573,1160
dg_ch3,GPR[Matern_1.5 + White],0.1,10,8,10,C4,0.985769519237455,0.10573392709405444,0.14529434529024296,0.7438033736420877,0.41819754889577093,0.5119866729427166,6340,634,549
dg_ch3,GPR[Matern_1.5 + White],0.1,10,9,1,C1,0.9828334904575236,0.1134761070519553,0.15431781498454505,0.9500409229820072,0.18237541475598018,0.23381264318469275,6048,605,841
dg_ch3,GPR[Matern_1.5 + White],0.1,10,9,2,C12,0.9918497098038134,0.07765553842391235,0.10392751347021485,0.9604548168841429,0.22882355049908995,0.2909784545843909,6210,621,679
dg_ch3,GPR[Matern_1.5 + White],0.1,10,9,3,C13,0.990717723817438,0.08587755981864043,0.11501770665191535,0.9494342238161512,0.23671808010275186,0.312651668172581,6483,649,406
dg_ch3,GPR[Matern_1.5 + White],0.1,10,9,4,C14,0.9874387618911089,0.10177919086026861,0.1357369689754732,0.827613614038399,0.3707810901919815,0.45152485455399366,6471,648,418
dg_ch3,GPR[Matern_1.5 + White],0.1,10,9,5,C17,0.9888312304239019,0.1001225643064563,0.1318650283536486,0.9546062918128341,0.16238928066556713,0.21577595902027516,6082,609,807
dg_ch3,GPR[Matern_1.5 + White],0.1,10,9,6,C18,0.9846597206224613,0.0998201099058822,0.13198049073989174,0.9536995586385371,0.2577426430392152,0.3299827746766575,6285,629,604
dg_ch3,GPR[Matern_1.5 + White],0.1,10,9,7,C19,0.9896804148437818,0.09343498466854969,0.12884002316740642,0.9622198293086527,0.20429525254128147,0.25889384754959804,6206,621,683
dg_ch3,GPR[Matern_1.5 + White],0.1,10,9,8,C2,0.9902423806117538,0.09514848704960226,0.12750064859153248,0.959449324928771,0.16838935126533874,0.2078456762549842,6147,615,742
dg_ch3,GPR[Matern_1.5 + White],0.1,10,9,9,C3,0.9919064709239312,0.08636071296712694,0.11617625322471264,0.9349871888277916,0.16544195206806275,0.22801800042546821,5729,573,1160
dg_ch3,GPR[Matern_1.5 + White],0.1,10,9,10,C4,0.9877678639389273,0.0942191102682359,0.1263818492139829,0.8130962604252188,0.34068102142404466,0.43730148136923086,6340,634,549
dg_ch3,GPR[Matern_1.5 + White],0.1,10,10,1,C1,0.9909325755481875,0.08762463053595591,0.11749948668542815,0.9510390368832398,0.1767227866115895,0.23146523140285016,6048,605,841
dg_ch3,GPR[Matern_1.5 + White],0.1,10,10,2,C12,0.9892041417084078,0.0910780218689618,0.11947319597395514,0.9643934045781967,0.21604123733436634,0.27610817314441494,6210,621,679
dg_ch3,GPR[Matern_1.5 + White],0.1,10,10,3,C13,0.989499053990045,0.0932035180049641,0.12449804383180872,0.9498233654020489,0.23537120091697883,0.311446300060193,6483,649,406
dg_ch3,GPR[Matern_1.5 + White],0.1,10,10,4,C14,0.9875715280589374,0.09835338465768911,0.13369059132914102,0.7053058129067147,0.5066841055356397,0.5903586944494887,6471,648,418
dg_ch3,GPR[Matern_1.5 + White],0.1,10,10,5,C17,0.9873884702427057,0.09832392724092806,0.1308502180953059,0.9602031984353907,0.15310274438730756,0.20203625493783814,6082,609,807
dg_ch3,GPR[Matern_1.5 + White],0.1,10,10,6,C18,0.9859197504754346,0.0989242491187725,0.13604850368842486,0.9546374601163852,0.2578632700358639,0.3266234682438416,6285,629,604
dg_ch3,GPR[Matern_1.5 + White],0.1,10,10,7,C19,0.9901377435259311,0.08796215557972765,0.11759115039678315,0.9565265628841098,0.21231893003864158,0.2777165496317456,6206,621,683
dg_ch3,GPR[Matern_1.5 + White],0.1,10,10,8,C2,0.987973270658194,0.09912743765258644,0.13262309750699608,0.9653268839865161,0.15327315577264317,0.19219336317403168,6147,615,742
dg_ch3,GPR[Matern_1.5 + White],0.1,10,10,9,C3,0.9895114651107315,0.09139558969905416,0.12242219660416034,0.9407211351769869,0.1554104642857611,0.21773066516397588,5729,573,1160
dg_ch3,GPR[Matern_1.5 + White],0.1,10,10,10,C4,0.9876634165386431,0.09698434830724363,0.132511461972919,0.7901862958351225,0.3928951587613539,0.46332835444106996,6340,634,549
dg_ch3,GPR[Matern_1.5 + White],0.15,15,1,1,C1,0.9901786940048956,0.09365394032144178,0.12641484399310168,0.9619381148327164,0.16613682990697404,0.20408257986949838,6048,908,841
dg_ch3,GPR[Matern_1.5 + White],0.15,15,1,2,C12,0.9853755352885992,0.10053002817700848,0.13881471032597373,0.9627144273932685,0.21617256826308934,0.28254293099290806,6210,932,679
dg_ch3,GPR[Matern_1.5 + White],0.15,15,1,3,C13,0.9900803325444306,0.08627428780377593,0.11793531667183225,0.9606343518977437,0.2059720612120202,0.27586151321376523,6483,973,406
dg_ch3,GPR[Matern_1.5 + White],0.15,15,1,4,C14,0.9877650508099123,0.10030140676812128,0.13437977950638844,0.7592294882962319,0.45424544618235874,0.5336196661999105,6471,971,418
dg_ch3,GPR[Matern_1.5 + White],0.15,15,1,5,C17,0.9843919741281154,0.10710644293131741,0.1499545408546858,0.9589339530900084,0.15334289421229197,0.20523275461234994,6082,913,807
dg_ch3,GPR[Matern_1.5 + White],0.15,15,1,6,C18,0.9889773774475661,0.09079015904862431,0.12327557411520085,0.9654026250698722,0.22845358335875585,0.285246469944013,6285,943,604
dg_ch3,GPR[Matern_1.5 + White],0.15,15,1,7,C19,0.9855369696184577,0.0994370627097777,0.13564525193634827,0.9672978037181822,0.19070382322350393,0.2408675151656803,6206,931,683
dg_ch3,GPR[Matern_1.5 + White],0.15,15,1,8,C2,0.985651927239725,0.10486949565773626,0.14487951845584135,0.9643072346343687,0.15215841360199214,0.1949988493565295,6147,923,742
dg_ch3,GPR[Matern_1.5 + White],0.15,15,1,9,C3,0.9870068168587834,0.10737446389847217,0.14138379189711137,0.9433214040777043,0.14647901996791587,0.2129017355057992,5729,860,1160
dg_ch3,GPR[Matern_1.5 + White],0.15,15,1,10,C4,0.9863719749273498,0.10043891624285936,0.13608166047340986,0.7704753821320851,0.4029692206243562,0.4846035481551528,6340,951,549
dg_ch3,GPR[Matern_1.5 + White],0.15,15,2,1,C1,0.984586560363677,0.11233339078244294,0.1540285909782816,0.9565834872308125,0.1743637287482567,0.2179657505360245,6048,908,841
dg_ch3,GPR[Matern_1.5 + White],0.15,15,2,2,C12,0.9878316571230265,0.09133751516970799,0.12290632622219613,0.9674427302552913,0.2067203699055554,0.26402072932154724,6210,932,679
dg_ch3,GPR[Matern_1.5 + White],0.15,15,2,3,C13,0.9884312534695365,0.09411583407062553,0.12722289821771032,0.9565028368435746,0.21213334583180318,0.2899765496540346,6483,973,406
dg_ch3,GPR[Matern_1.5 + White],0.15,15,2,4,C14,0.9876787088741958,0.10303032360001836,0.1331330214896187,0.7938401068218974,0.42861163592749735,0.4937786059305875,6471,971,418
dg_ch3,GPR[Matern_1.5 + White],0.15,15,2,5,C17,0.9881916463304248,0.09765277398116926,0.13058399316788377,0.9553664242345421,0.1633500135114682,0.21396171257879293,6082,913,807
dg_ch3,GPR[Matern_1.5 + White],0.15,15,2,6,C18,0.9896360423207033,0.08773674706308913,0.11604513621929216,0.9618710941988527,0.23359321081024642,0.2994510744447014,6285,943,604
dg_ch3,GPR[Matern_1.5 + White],0.15,15,2,7,C19,0.989168773081642,0.09210134894538527,0.1228525479199145,0.9672560895178558,0.18498202648656728,0.24102108885247833,6206,931,683
dg_ch3,GPR[Matern_1.5 + White],0.15,15,2,8,C2,0.9878797983900267,0.09751502621889026,0.13351664072247696,0.9618038030499152,0.15465034962927926,0.20172141791035736,6147,923,742
dg_ch3,GPR[Matern_1.5 + White],0.15,15,2,9,C3,0.9882005875151267,0.10429257810207315,0.13977714421522253,0.9420072351280553,0.14970574710824286,0.21535579739598415,5729,860,1160
dg_ch3,GPR[Matern_1.5 + White],0.15,15,2,10,C4,0.9850085682484758,0.10466938230614431,0.1416184279375252,0.8333521754629971,0.3191919737684242,0.412925570452312,6340,951,549
dg_ch3,GPR[Matern_1.5 + White],0.15,15,3,1,C1,0.9877025931437302,0.1017596395003011,0.13732262013584698,0.9456818022370442,0.19400466244544579,0.24379986698133785,6048,908,841
